t	u	v	x	y
75.7212	0.587147	0.166586	0.166586	0.166586
75.7226	0.560471	0.167039	0.167039	0.167039
75.724	0.524482	0.167469	0.167469	0.167469
75.725	0.492998	0.16774	0.16774	0.16774
75.7259	0.452372	0.167994	0.167994	0.167994
75.7267	0.414204	0.168169	0.168169	0.168169
75.7274	0.36691	0.168329	0.168329	0.168329
75.7279	0.31964	0.168447	0.168447	0.168447
75.7285	0.263485	0.168549	0.168549	0.168549
75.7291	0.19795	0.168634	0.168634	0.168634
75.7297	0.124052	0.168699	0.168699	0.168699
75.73	0.0843389	0.168723	0.168723	0.168723
75.7302	0.0547052	0.168737	0.168737	0.168737
75.7304	0.0250436	0.168747	0.168747	0.168747
75.7305	0.0142058	0.16875	0.16875	0.16875
75.7306	0.00669705	0.168752	0.168752	0.168752
75.7306	0.00200083	0.168753	0.168753	0.168753
75.7306	0.000581338	0.168753	0.168753	0.168753
75.7306	-0.000836596	0.168753	0.168753	0.168753
75.7306	-0.00225299	0.168754	0.168754	0.168754
75.7307	-0.0106662	0.168755	0.168755	0.168755
75.7308	-0.019015	0.168757	0.168757	0.168757
75.7308	-0.0272899	0.168758	0.168758	0.168758
75.7309	-0.0354815	0.168759	0.168759	0.168759
75.7312	-0.0811575	0.168759	0.168759	0.168759
75.7316	-0.122188	0.168751	0.168751	0.168751
75.732	-0.157526	0.168737	0.168737	0.168737
75.7323	-0.186769	0.168716	0.168716	0.168716
75.7327	-0.21013	0.168691	0.168691	0.168691
75.7333	-0.23636	0.168644	0.168644	0.168644
75.7338	-0.253135	0.168592	0.168592	0.168592
75.7344	-0.263626	0.168535	0.168535	0.168535
75.735	-0.270037	0.168477	0.168477	0.168477
75.7355	-0.273768	0.168417	0.168417	0.168417
75.7361	-0.275827	0.168356	0.168356	0.168356
75.7368	-0.277168	0.168279	0.168279	0.168279
75.7375	-0.277886	0.168201	0.168201	0.168201
75.7382	-0.278254	0.168124	0.168124	0.168124
75.7389	-0.27835	0.168046	0.168046	0.168046
75.7397	-0.278276	0.167968	0.167968	0.167968
75.7415	-0.277849	0.167765	0.167765	0.167765
75.7434	-0.277503	0.167562	0.167562	0.167562
75.7452	-0.277233	0.16736	0.16736	0.16736
75.7471	-0.276917	0.167158	0.167158	0.167158
75.749	-0.276554	0.166956	0.166956	0.166956
75.7628	-0.273986	0.165466	0.165466	0.165466
75.7767	-0.27138	0.163993	0.163993	0.163993
75.7905	-0.268801	0.162539	0.162539	0.162539
75.8044	-0.266217	0.161102	0.161102	0.161102
75.8615	-0.255579	0.155457	0.155457	0.155457
75.9187	-0.244866	0.150115	0.150115	0.150115
75.9759	-0.234059	0.145082	0.145082	0.145082
76.1593	-0.198542	0.130881	0.130881	0.130881
76.3427	-0.162	0.119891	0.119891	0.119891
76.5262	-0.124895	0.112246	0.112246	0.112246
76.6756	-0.0948123	0.108517	0.108517	0.108517
76.799	-0.0704809	0.107114	0.107114	0.107114
76.8398	-0.062739	0.106979	0.106979	0.106979
76.8805	-0.0551585	0.107001	0.107001	0.107001
76.9212	-0.0477861	0.107174	0.107174	0.107174
76.962	-0.0406913	0.107494	0.107494	0.107494
77.0243	-0.0305302	0.108255	0.108255	0.108255
77.0866	-0.0214242	0.109317	0.109317	0.109317
77.1489	-0.0136533	0.110643	0.110643	0.110643
77.2113	-0.00751126	0.112187	0.112187	0.112187
77.2584	-0.00407202	0.113466	0.113466	0.113466
77.3055	-0.00166052	0.114811	0.114811	0.114811
77.3296	-0.000820921	0.115521	0.115521	0.115521
77.3442	-0.000439284	0.115953	0.115953	0.115953
77.3588	-0.000145061	0.116388	0.116388	0.116388
77.3733	6.63391e-05	0.116825	0.116825	0.116825
77.3879	0.000199088	0.117263	0.117263	0.117263
77.4109	0.000258496	0.117955	0.117955	0.117955
77.4339	0.000150131	0.118648	0.118648	0.118648
77.4569	-0.000106918	0.119338	0.119338	0.119338
77.4799	-0.000494248	0.120025	0.120025	0.120025
77.5029	-0.000995054	0.120706	0.120706	0.120706
77.5332	-0.00180531	0.121596	0.121596	0.121596
77.5636	-0.00275649	0.122473	0.122473	0.122473
77.594	-0.00382244	0.123335	0.123335	0.123335
77.6244	-0.00498171	0.124179	0.124179	0.124179
77.6547	-0.00621691	0.125005	0.125005	0.125005
77.7062	-0.00844568	0.126361	0.126361	0.126361
77.7577	-0.0108018	0.127659	0.127659	0.127659
77.8092	-0.0132506	0.128894	0.128894	0.128894
77.8607	-0.0157672	0.130065	0.130065	0.130065
77.9122	-0.0183345	0.131171	0.131171	0.131171
77.9637	-0.0209391	0.13221	0.13221	0.13221
78.0711	-0.0264557	0.13416	0.13416	0.13416
78.1785	-0.0320376	0.135812	0.135812	0.135812
78.2859	-0.0376697	0.137163	0.137163	0.137163
78.3933	-0.0433045	0.138211	0.138211	0.138211
78.5007	-0.0489163	0.138957	0.138957	0.138957
78.6082	-0.0545106	0.139402	0.139402	0.139402
78.7156	-0.0600833	0.139547	0.139547	0.139547
78.8535	-0.0671597	0.139297	0.139297	0.139297
78.9914	-0.0741253	0.138562	0.138562	0.138562
79.1294	-0.0809919	0.137351	0.137351	0.137351
79.2673	-0.0877151	0.13567	0.13567	0.13567
79.4052	-0.094293	0.133531	0.133531	0.133531
79.5431	-0.100708	0.130944	0.130944	0.130944
79.8478	-0.114253	0.123702	0.123702	0.123702
80.1525	-0.126776	0.114473	0.114473	0.114473
80.4571	-0.13819	0.103419	0.103419	0.103419
80.7618	-0.148369	0.0907183	0.0907183	0.0907183
81.0664	-0.157163	0.0765712	0.0765712	0.0765712
81.5918	-0.168654	0.0494344	0.0494344	0.0494344
82.1172	-0.174806	0.0199613	0.0199613	0.0199613
82.6425	-0.174731	-0.0103302	-0.0103302	-0.0103302
83.1679	-0.167498	-0.0396836	-0.0396836	-0.0396836
83.6932	-0.15244	-0.0661284	-0.0661284	-0.0661284
84.2186	-0.129143	-0.0875442	-0.0875442	-0.0875442
84.6829	-0.101643	-0.100539	-0.100539	-0.100539
85.1472	-0.0681393	-0.106447	-0.106447	-0.106447
85.5105	-0.0385856	-0.105297	-0.105297	-0.105297
85.7731	-0.0162796	-0.101034	-0.101034	-0.101034
85.8567	-0.00924983	-0.099058	-0.099058	-0.099058
85.9403	-0.00230991	-0.0967912	-0.0967912	-0.0967912
85.9695	8.16546e-05	-0.0959336	-0.0959336	-0.0959336
85.9986	0.00245146	-0.0950415	-0.0950415	-0.0950415
86.0277	0.00479594	-0.094115	-0.094115	-0.094115
86.0568	0.00711229	-0.0931547	-0.0931547	-0.0931547
86.121	0.0121048	-0.0909195	-0.0909195	-0.0909195
86.1853	0.0169086	-0.0885269	-0.0885269	-0.0885269
86.2495	0.0214835	-0.0859836	-0.0859836	-0.0859836
86.3137	0.0257907	-0.0832976	-0.0832976	-0.0832976
86.3779	0.0298022	-0.080478	-0.080478	-0.080478
86.5009	0.0366197	-0.0747379	-0.0747379	-0.0747379
86.624	0.0423641	-0.068611	-0.068611	-0.068611
86.747	0.0472276	-0.0621579	-0.0621579	-0.0621579
86.8701	0.0515593	-0.055423	-0.055423	-0.055423
86.9931	0.0555472	-0.0484343	-0.0484343	-0.0484343
87.1013	0.0583903	-0.0421087	-0.0421087	-0.0421087
87.2094	0.060291	-0.0356532	-0.0356532	-0.0356532
87.2459	0.0607771	-0.0334561	-0.0334561	-0.0334561
87.2823	0.0614534	-0.0312486	-0.0312486	-0.0312486
87.3188	0.0626431	-0.0290247	-0.0290247	-0.0290247
87.3552	0.0647377	-0.0267714	-0.0267714	-0.0267714
87.3917	0.0682997	-0.0244672	-0.0244672	-0.0244672
87.4046	0.0700773	-0.0236335	-0.0236335	-0.0236335
87.4175	0.0723034	-0.0227869	-0.0227869	-0.0227869
87.4304	0.0752282	-0.0219237	-0.0219237	-0.0219237
87.4433	0.0794291	-0.0210375	-0.0210375	-0.0210375
87.4538	0.0846346	-0.0202966	-0.0202966	-0.0202966
87.4617	0.0907921	-0.0197085	-0.0197085	-0.0197085
87.4679	0.0981541	-0.01923	-0.01923	-0.01923
87.4728	0.107004	-0.0188311	-0.0188311	-0.0188311
87.4768	0.117646	-0.0184915	-0.0184915	-0.0184915
87.48	0.130435	-0.0181964	-0.0181964	-0.0181964
87.4827	0.145988	-0.0179319	-0.0179319	-0.0179319
87.4853	0.169598	-0.0176414	-0.0176414	-0.0176414
87.4872	0.193996	-0.0174178	-0.0174178	-0.0174178
87.489	0.230308	-0.0171664	-0.0171664	-0.0171664
87.4904	0.269223	-0.016957	-0.016957	-0.016957
87.4918	0.325665	-0.0167156	-0.0167156	-0.0167156
87.4931	0.409741	-0.0164269	-0.0164269	-0.0164269
87.4945	0.532527	-0.0160688	-0.0160688	-0.0160688
87.4955	0.65151	-0.0157314	-0.0157314	-0.0157314
87.4957	0.671971	-0.0156721	-0.0156721	-0.0156721
87.4958	0.692679	-0.0156105	-0.0156105	-0.0156105
87.496	0.713312	-0.0155471	-0.0155471	-0.0155471
87.4963	0.755874	-0.0154053	-0.0154053	-0.0154053
87.4966	0.789185	-0.0152835	-0.0152835	-0.0152835
87.4969	0.82015	-0.0151572	-0.0151572	-0.0151572
87.4972	0.843551	-0.0150509	-0.0150509	-0.0150509
87.4974	0.864893	-0.014942	-0.014942	-0.014942
87.4976	0.884098	-0.0148308	-0.0148308	-0.0148308
87.4983	0.929268	-0.0144951	-0.0144951	-0.0144951
87.499	0.958825	-0.0141471	-0.0141471	-0.0141471
87.4997	0.97682	-0.0137909	-0.0137909	-0.0137909
87.5004	0.986962	-0.0134297	-0.0134297	-0.0134297
87.5016	0.993478	-0.0128265	-0.0128265	-0.0128265
87.5027	0.994993	-0.0122211	-0.0122211	-0.0122211
87.5038	0.995416	-0.0116157	-0.0116157	-0.0116157
87.505	0.995496	-0.0110104	-0.0110104	-0.0110104
87.5061	0.995183	-0.0104051	-0.0104051	-0.0104051
87.5105	0.993078	-0.00810043	-0.00810043	-0.00810043
87.5149	0.990549	-0.00580045	-0.00580045	-0.00580045
87.5193	0.988155	-0.00350567	-0.00350567	-0.00350567
87.5236	0.985812	-0.00121609	-0.00121609	-0.00121609
87.5387	0.977558	0.00661511	0.00661511	0.00661511
87.5537	0.969084	0.0143833	0.0143833	0.0143833
87.5687	0.960328	0.0220867	0.0220867	0.0220867
87.5838	0.951292	0.0297233	0.0297233	0.0297233
87.6393	0.915115	0.0572654	0.0572654	0.0572654
87.6947	0.872757	0.0837101	0.0837101	0.0837101
87.737	0.832269	0.102996	0.102996	0.102996
87.7687	0.793439	0.116813	0.116813	0.116813
87.7782	0.779173	0.120835	0.120835	0.120835
87.7877	0.762783	0.124784	0.124784	0.124784
87.7972	0.743233	0.128647	0.128647	0.128647
87.8067	0.718128	0.132402	0.132402	0.132402
87.8171	0.675585	0.13634	0.13634	0.13634
87.8203	0.657016	0.137475	0.137475	0.137475
87.8234	0.631881	0.138575	0.138575	0.138575
87.8265	0.594309	0.139627	0.139627	0.139627
87.8288	0.552209	0.140345	0.140345	0.140345
87.8305	0.504253	0.140849	0.140849	0.140849
87.8319	0.44837	0.141215	0.141215	0.141215
87.8332	0.365629	0.141534	0.141534	0.141534
87.8346	0.242162	0.141783	0.141783	0.141783
87.8348	0.217207	0.141816	0.141816	0.141816
87.835	0.190657	0.141846	0.141846	0.141846
87.8352	0.162755	0.141872	0.141872	0.141872
87.8355	0.133712	0.141895	0.141895	0.141895
87.8359	0.0764778	0.14193	0.14193	0.14193
87.8363	0.018066	0.141953	0.141953	0.141953
87.8365	-0.00375304	0.141959	0.141959	0.141959
87.8366	-0.0251935	0.141962	0.141962	0.141962
87.8368	-0.0460948	0.141964	0.141964	0.141964
87.837	-0.0663099	0.141965	0.141965	0.141965
87.8371	-0.0857039	0.141963	0.141963	0.141963
87.8375	-0.128811	0.141954	0.141954	0.141954
87.8379	-0.16529	0.141937	0.141937	0.141937
87.8383	-0.194787	0.141914	0.141914	0.141914
87.8387	-0.217719	0.141885	0.141885	0.141885
87.8391	-0.235	0.141852	0.141852	0.141852
87.8395	-0.250123	0.141809	0.141809	0.141809
87.84	-0.260226	0.141762	0.141762	0.141762
87.8405	-0.26687	0.141713	0.141713	0.141713
87.841	-0.271192	0.141663	0.141663	0.141663
87.8415	-0.273966	0.141612	0.141612	0.141612
87.8422	-0.276317	0.141535	0.141535	0.141535
87.8429	-0.277369	0.141457	0.141457	0.141457
87.8436	-0.277769	0.141379	0.141379	0.141379
87.8443	-0.277936	0.1413	0.1413	0.1413
87.8451	-0.278035	0.141222	0.141222	0.141222
87.8458	-0.278047	0.141144	0.141144	0.141144
87.847	-0.277966	0.141012	0.141012	0.141012
87.8482	-0.277738	0.140879	0.140879	0.140879
87.8494	-0.277471	0.140747	0.140747	0.140747
87.8506	-0.277241	0.140615	0.140615	0.140615
87.8518	-0.277034	0.140483	0.140483	0.140483
87.8531	-0.276814	0.140351	0.140351	0.140351
87.8563	-0.276226	0.140004	0.140004	0.140004
87.8595	-0.275603	0.139658	0.139658	0.139658
87.8627	-0.274996	0.139313	0.139313	0.139313
87.8659	-0.274404	0.138969	0.138969	0.138969
87.8691	-0.273808	0.138626	0.138626	0.138626
87.8799	-0.271778	0.137476	0.137476	0.137476
87.8907	-0.269742	0.136337	0.136337	0.136337
87.9015	-0.267704	0.135209	0.135209	0.135209
87.9123	-0.265661	0.134092	0.134092	0.134092
87.9823	-0.252313	0.127126	0.127126	0.127126
88.0523	-0.238761	0.120632	0.120632	0.120632
88.1224	-0.225	0.114616	0.114616	0.114616
88.1924	-0.211026	0.109085	0.109085	0.109085
88.5011	-0.146771	0.090683	0.090683	0.090683
88.8098	-0.0783228	0.0825184	0.0825184	0.0825184
88.9024	-0.0572942	0.0821551	0.0821551	0.0821551
88.995	-0.0362803	0.0827666	0.0827666	0.0827666
89.0876	-0.0155867	0.0843444	0.0843444	0.0843444
89.1141	-0.00984916	0.0849717	0.0849717	0.0849717
89.1407	-0.00427175	0.085674	0.085674	0.085674
89.1672	0.00113742	0.0864491	0.0864491	0.0864491
89.1937	0.00633347	0.0872946	0.0872946	0.0872946
89.2202	0.0112415	0.088207	0.088207	0.088207
89.2527	0.0167236	0.0894075	0.0894075	0.0894075
89.2851	0.021478	0.0906913	0.0906913	0.0906913
89.3175	0.0253289	0.0920452	0.0920452	0.0920452
89.35	0.0280863	0.0934529	0.0934529	0.0934529
89.3824	0.0296183	0.0948955	0.0948955	0.0948955
89.4148	0.029973	0.0963535	0.0963535	0.0963535
89.4473	0.0294156	0.0978095	0.0978095	0.0978095
89.4874	0.0279983	0.0995928	0.0995928	0.0995928
89.5245	0.0263869	0.101209	0.101209	0.101209
89.5616	0.0247061	0.102794	0.102794	0.102794
89.5986	0.0230224	0.104348	0.104348	0.104348
89.6357	0.0213341	0.105871	0.105871	0.105871
89.6727	0.019632	0.107362	0.107362	0.107362
89.7433	0.0163578	0.110112	0.110112	0.110112
89.8138	0.0130409	0.112746	0.112746	0.112746
89.8843	0.00966695	0.115262	0.115262	0.115262
89.9548	0.00624141	0.117658	0.117658	0.117658
90.0253	0.00276913	0.119933	0.119933	0.119933
90.2014	-0.00607688	0.125072	0.125072	0.125072
90.3775	-0.0151197	0.129424	0.129424	0.129424
90.5536	-0.024295	0.132973	0.132973	0.132973
90.7297	-0.0335395	0.13571	0.13571	0.13571
90.9058	-0.0427908	0.137633	0.137633	0.137633
91.1801	-0.0570967	0.139013	0.139013	0.139013
91.4544	-0.071118	0.138448	0.138448	0.138448
91.7286	-0.0847075	0.135988	0.135988	0.135988
92.0029	-0.0977389	0.131701	0.131701	0.131701
92.2772	-0.110099	0.125671	0.125671	0.125671
92.7806	-0.130679	0.110424	0.110424	0.110424
93.2841	-0.148141	0.0903812	0.0903812	0.0903812
93.7875	-0.161826	0.0664055	0.0664055	0.0664055
94.1815	-0.169476	0.0455482	0.0455482	0.0455482
94.5755	-0.17405	0.0234807	0.0234807	0.0234807
94.9696	-0.175197	0.000845362	0.000845362	0.000845362
95.3636	-0.172501	-0.0216423	-0.0216423	-0.0216423
95.7576	-0.165715	-0.0432027	-0.0432027	-0.0432027
96.1898	-0.153118	-0.0647779	-0.0647779	-0.0647779
96.6221	-0.135007	-0.0830431	-0.0830431	-0.0830431
97.0543	-0.111297	-0.0967931	-0.0967931	-0.0967931
97.4865	-0.0821716	-0.104835	-0.104835	-0.104835
97.9187	-0.04836	-0.106072	-0.106072	-0.106072
98.0631	-0.0363748	-0.1048	-0.1048	-0.1048
98.2074	-0.0241855	-0.102656	-0.102656	-0.102656
98.3518	-0.0119336	-0.0996291	-0.0996291	-0.0996291
98.463	-0.00265207	-0.096698	-0.096698	-0.096698
98.5742	0.00633977	-0.0932578	-0.0932578	-0.0932578
98.6855	0.0149063	-0.0893286	-0.0893286	-0.0893286
98.7967	0.0228355	-0.0849401	-0.0849401	-0.0849401
98.9079	0.0299323	-0.0801329	-0.0801329	-0.0801329
99.0988	0.0399798	-0.0710529	-0.0710529	-0.0710529
99.2594	0.0466343	-0.0627509	-0.0627509	-0.0627509
99.3697	0.0504855	-0.0567602	-0.0567602	-0.0567602
99.4801	0.0540708	-0.0505657	-0.0505657	-0.0505657
99.5904	0.0573346	-0.0441837	-0.0441837	-0.0441837
99.6755	0.0592893	-0.0391516	-0.0391516	-0.0391516
99.7606	0.0607292	-0.0340473	-0.0340473	-0.0340473
99.835	0.0621446	-0.0295198	-0.0295198	-0.0295198
99.9093	0.0637436	-0.0249314	-0.0249314	-0.0249314
99.9457	0.0645092	-0.0226668	-0.0226668	-0.0226668
99.9717	0.0649508	-0.021045	-0.021045	-0.021045
99.9911	0.0651536	-0.0198292	-0.0198292	-0.0198292
100.011	0.0651608	-0.0186129	-0.0186129	-0.0186129
100.025	0.0650153	-0.0177219	-0.0177219	-0.0177219
100.039	0.0647	-0.0168329	-0.0168329	-0.0168329
100.053	0.0642048	-0.0159472	-0.0159472	-0.0159472
100.088	0.0625713	-0.0138249	-0.0138249	-0.0138249
100.103	0.0617735	-0.0128898	-0.0128898	-0.0128898
100.118	0.061164	-0.0119602	-0.0119602	-0.0119602
100.127	0.0609323	-0.0114206	-0.0114206	-0.0114206
100.136	0.0608593	-0.0108815	-0.0108815	-0.0108815
100.144	0.0609337	-0.0104378	-0.0104378	-0.0104378
100.151	0.0611622	-0.00999327	-0.00999327	-0.00999327
100.158	0.0615675	-0.00954742	-0.00954742	-0.00954742
100.172	0.062762	-0.00873632	-0.00873632	-0.00873632
100.185	0.0647353	-0.00791478	-0.00791478	-0.00791478
100.198	0.0678052	-0.0070764	-0.0070764	-0.0070764
100.208	0.0709739	-0.00645814	-0.00645814	-0.00645814
100.215	0.0745067	-0.00593587	-0.00593587	-0.00593587
100.222	0.0783788	-0.00549216	-0.00549216	-0.00549216
100.228	0.0836391	-0.00503344	-0.00503344	-0.00503344
100.233	0.0883299	-0.00471397	-0.00471397	-0.00471397
100.237	0.0945456	-0.00438246	-0.00438246	-0.00438246
100.24	0.100419	-0.00413312	-0.00413312	-0.00413312
100.244	0.108116	-0.00387295	-0.00387295	-0.00387295
100.246	0.115434	-0.00367281	-0.00367281	-0.00367281
100.248	0.124897	-0.00346282	-0.00346282	-0.00346282
100.25	0.134055	-0.00329552	-0.00329552	-0.00329552
100.252	0.145757	-0.00311895	-0.00311895	-0.00311895
100.253	0.157268	-0.00297364	-0.00297364	-0.00297364
100.255	0.171824	-0.00281933	-0.00281933	-0.00281933
100.256	0.186371	-0.00268832	-0.00268832	-0.00268832
100.257	0.204598	-0.00254829	-0.00254829	-0.00254829
100.258	0.223147	-0.00242546	-0.00242546	-0.00242546
100.258	0.246191	-0.00229326	-0.00229326	-0.00229326
100.259	0.275308	-0.00214931	-0.00214931	-0.00214931
100.26	0.303726	-0.00202609	-0.00202609	-0.00202609
100.261	0.338614	-0.00189168	-0.00189168	-0.00189168
100.261	0.381699	-0.00174348	-0.00174348	-0.00174348
100.262	0.434866	-0.00157827	-0.00157827	-0.00157827
100.263	0.546301	-0.00126208	-0.00126208	-0.00126208
100.264	0.647505	-0.000981351	-0.000981351	-0.000981351
100.265	0.735852	-0.000716266	-0.000716266	-0.000716266
100.266	0.818194	-0.000420821	-0.000420821	-0.000420821
100.266	0.8851	-9.86614e-05	-9.86614e-05	-9.86614e-05
100.267	0.932345	0.000244002	0.000244002	0.000244002
100.268	0.961757	0.000600361	0.000600361	0.000600361
100.268	0.978393	0.000964766	0.000964766	0.000964766
100.269	0.9879	0.00137093	0.00137093	0.00137093
100.27	0.992515	0.00177956	0.00177956	0.00177956
100.271	0.994745	0.00218933	0.00218933	0.00218933
100.272	0.996003	0.0025997	0.0025997	0.0025997
100.272	0.99666	0.00301043	0.00301043	0.00301043
100.274	0.996535	0.00380806	0.00380806	0.00380806
100.275	0.995693	0.00460539	0.00460539	0.00460539
100.277	0.994782	0.00540212	0.00540212	0.00540212
100.278	0.993945	0.00619819	0.00619819	0.00619819
100.285	0.990571	0.0095517	0.0095517	0.0095517
100.291	0.987163	0.0128944	0.0128944	0.0128944
100.298	0.983711	0.0162262	0.0162262	0.0162262
100.334	0.963358	0.0348901	0.0348901	0.0348901
100.37	0.94148	0.0531773	0.0531773	0.0531773
100.406	0.917698	0.0710532	0.0710532	0.0710532
100.442	0.891384	0.0884759	0.0884759	0.0884759
100.506	0.833982	0.117855	0.117855	0.117855
100.525	0.811972	0.126288	0.126288	0.126288
100.544	0.785801	0.134492	0.134492	0.134492
100.563	0.752506	0.142413	0.142413	0.142413
100.569	0.740055	0.144723	0.144723	0.144723
100.574	0.725351	0.146994	0.146994	0.146994
100.58	0.707407	0.149219	0.149219	0.149219
100.586	0.683949	0.151384	0.151384	0.151384
100.592	0.648942	0.153466	0.153466	0.153466
100.595	0.613802	0.154725	0.154725	0.154725
100.598	0.57399	0.155591	0.155591	0.155591
100.6	0.528859	0.156192	0.156192	0.156192
100.601	0.476911	0.15662	0.15662	0.15662
100.603	0.415138	0.156935	0.156935	0.156935
100.604	0.325681	0.157205	0.157205	0.157205
100.605	0.198388	0.157407	0.157407	0.157407
100.605	0.15983	0.157444	0.157444	0.157444
100.606	0.119081	0.157475	0.157475	0.157475
100.606	0.0768059	0.1575	0.1575	0.1575
100.606	0.0338747	0.157518	0.157518	0.157518
100.607	-0.00866772	0.157529	0.157529	0.157529
100.607	-0.056298	0.157534	0.157534	0.157534
100.607	-0.100081	0.157531	0.157531	0.157531
100.608	-0.138636	0.15752	0.15752	0.15752
100.608	-0.171213	0.157502	0.157502	0.157502
100.609	-0.197743	0.15748	0.15748	0.15748
100.609	-0.218675	0.157453	0.157453	0.157453
100.609	-0.239573	0.157411	0.157411	0.157411
100.61	-0.253656	0.157364	0.157364	0.157364
100.61	-0.262939	0.157315	0.157315	0.157315
100.611	-0.268919	0.157264	0.157264	0.157264
100.611	-0.272662	0.157211	0.157211	0.157211
100.612	-0.274953	0.157158	0.157158	0.157158
100.613	-0.276786	0.157081	0.157081	0.157081
100.613	-0.277663	0.157003	0.157003	0.157003
100.614	-0.278013	0.156925	0.156925	0.156925
100.615	-0.278082	0.156847	0.156847	0.156847
100.615	-0.278065	0.156768	0.156768	0.156768
100.616	-0.278051	0.15669	0.15669	0.15669
100.617	-0.277951	0.156548	0.156548	0.156548
100.619	-0.277738	0.156405	0.156405	0.156405
100.62	-0.277462	0.156263	0.156263	0.156263
100.621	-0.277205	0.156121	0.156121	0.156121
100.623	-0.276977	0.155979	0.155979	0.155979
100.624	-0.276745	0.155837	0.155837	0.155837
100.627	-0.276219	0.155527	0.155527	0.155527
100.63	-0.275669	0.155218	0.155218	0.155218
100.633	-0.275128	0.154909	0.154909	0.154909
100.635	-0.274598	0.154602	0.154602	0.154602
100.638	-0.274066	0.154295	0.154295	0.154295
100.649	-0.271986	0.153111	0.153111	0.153111
100.661	-0.269901	0.151939	0.151939	0.151939
100.672	-0.267813	0.150778	0.150778	0.150778
100.683	-0.265721	0.149629	0.149629	0.149629
100.764	-0.250294	0.141587	0.141587	0.141587
100.845	-0.234633	0.134177	0.134177	0.134177
100.926	-0.218735	0.127407	0.127407	0.127407
101.008	-0.202604	0.121288	0.121288	0.121288
101.344	-0.133424	0.103061	0.103061	0.103061
101.608	-0.0775557	0.0970289	0.0970289	0.0970289
101.687	-0.0610184	0.0966622	0.0966622	0.0966622
101.767	-0.0448991	0.0969428	0.0969428	0.0969428
101.846	-0.0294462	0.0978487	0.0978487	0.0978487
101.908	-0.018141	0.0989811	0.0989811	0.0989811
101.971	-0.00798816	0.10045	0.10045	0.10045
102.033	0.000601356	0.102212	0.102212	0.102212
102.058	0.00342019	0.10297	0.10297	0.10297
102.082	0.00588115	0.10376	0.10376	0.10376
102.107	0.00797627	0.104578	0.104578	0.104578
102.131	0.00970113	0.10542	0.10542	0.10542
102.156	0.0110483	0.10628	0.10628	0.10628
102.206	0.0126654	0.10809	0.10809	0.10809
102.243	0.0129719	0.10943	0.10943	0.10943
102.279	0.0126977	0.11077	0.11077	0.11077
102.316	0.0119769	0.1121	0.1121	0.1121
102.353	0.0109291	0.113414	0.113414	0.113414
102.39	0.00965067	0.114707	0.114707	0.114707
102.435	0.00785513	0.116268	0.116268	0.116268
102.48	0.00590098	0.117788	0.117788	0.117788
102.526	0.00383953	0.119261	0.119261	0.119261
102.571	0.00170325	0.120687	0.120687	0.120687
102.617	-0.000487058	0.122063	0.122063	0.122063
102.662	-0.00271601	0.123389	0.123389	0.123389
102.719	-0.00554238	0.124975	0.124975	0.124975
102.776	-0.00840618	0.126479	0.126479	0.126479
102.832	-0.0113004	0.127902	0.127902	0.127902
102.889	-0.0142173	0.129242	0.129242	0.129242
102.946	-0.0171512	0.130499	0.130499	0.130499
103.09	-0.0246869	0.133324	0.133324	0.133324
103.235	-0.0322734	0.135602	0.135602	0.135602
103.379	-0.0398754	0.137331	0.137331	0.137331
103.524	-0.0474615	0.138511	0.138511	0.138511
103.668	-0.0550016	0.139144	0.139144	0.139144
103.985	-0.0712468	0.138647	0.138647	0.138647
104.303	-0.0869282	0.135616	0.135616	0.135616
104.62	-0.101834	0.130158	0.130158	0.130158
104.937	-0.115791	0.122408	0.122408	0.122408
105.254	-0.128658	0.11253	0.11253	0.11253
105.822	-0.148523	0.0901378	0.0901378	0.0901378
106.389	-0.163589	0.0627745	0.0627745	0.0627745
106.606	-0.167881	0.0513189	0.0513189	0.0513189
106.822	-0.171232	0.0394506	0.0394506	0.0394506
107.039	-0.173654	0.027271	0.027271	0.027271
107.255	-0.175039	0.0148861	0.0148861	0.0148861
107.472	-0.175351	0.00240856	0.00240856	0.00240856
107.864	-0.172955	-0.0200319	-0.0200319	-0.0200319
108.256	-0.166479	-0.0416071	-0.0416071	-0.0416071
108.648	-0.155638	-0.061491	-0.061491	-0.061491
109.04	-0.14024	-0.078808	-0.078808	-0.078808
109.433	-0.120214	-0.0926551	-0.0926551	-0.0926551
109.841	-0.0945975	-0.102419	-0.102419	-0.102419
110.249	-0.0644371	-0.106488	-0.106488	-0.106488
110.573	-0.0380008	-0.105104	-0.105104	-0.105104
110.838	-0.0154838	-0.100706	-0.100706	-0.100706
110.918	-0.00877373	-0.0987926	-0.0987926	-0.0987926
110.998	-0.00215377	-0.096614	-0.096614	-0.096614
111.028	0.000288977	-0.0957337	-0.0957337	-0.0957337
111.058	0.00270905	-0.0948172	-0.0948172	-0.0948172
111.087	0.00510227	-0.093865	-0.093865	-0.093865
111.117	0.00746543	-0.0928773	-0.0928773	-0.0928773
111.181	0.0123769	-0.0906605	-0.0906605	-0.0906605
111.244	0.0171018	-0.0882909	-0.0882909	-0.0882909
111.307	0.021602	-0.0857749	-0.0857749	-0.0857749
111.371	0.0258408	-0.0831203	-0.0831203	-0.0831203
111.434	0.029791	-0.0803358	-0.0803358	-0.0803358
111.559	0.0366885	-0.0745045	-0.0745045	-0.0745045
